bias,rmse,ece,alpha,delta,method
0.059766510790151314,0.1820682712969612,0.04640550585812936,0.7,1.31,PLDL-Weighted
0.1180368916632287,0.21322861394866457,0.1033415464969456,0.7,1.31,Majority
0.04763689166322871,0.1903992898404015,0.04911840106739696,0.7,1.31,Weighted
0.04763689166322872,0.18111198149834695,0.04799826108411248,0.7,1.31,PLDL-Weighted
0.031053026619889856,0.16947336474595429,0.05450444726847667,0.7,1.31,Majority
-0.05788610381489278,0.19444258698667347,0.09680745863145583,0.7,1.31,Weighted
-0.05788610381489274,0.18364181780419628,0.08767654364123154,0.7,1.31,PLDL-Weighted
0.12092077682716154,0.21406394075298057,0.1039098773318872,0.7,1.31,Majority
0.05241551366926681,0.18868282078687962,0.048753959080257855,0.7,1.31,Weighted
0.052415513669266826,0.1805733568500543,0.04576983774537638,0.7,1.31,PLDL-Weighted
-0.043119962612352555,0.179449028581813,0.07529688493728064,0.7,1.31,Majority
-0.11784588853827846,0.2259740337607384,0.13722801921005062,0.7,1.31,Weighted
-0.11784588853827849,0.22090577537529196,0.1366302182706139,0.7,1.31,PLDL-Weighted
0.1276684881980433,0.21497008309052376,0.09561557711698931,0.7,1.31,Majority
0.059415856619095916,0.1925122367393762,0.04310892040117713,0.7,1.31,Weighted
0.05941585661909591,0.18330361007964271,0.04032361539568492,0.7,1.31,PLDL-Weighted
-0.042433471097751994,0.16661801005377383,0.07477426815592449,0.7,1.31,Majority
-0.11164828591256684,0.21161824971216653,0.1311822202031228,0.7,1.31,Weighted
-0.11164828591256681,0.20497384485778056,0.12893723111888747,0.7,1.31,PLDL-Weighted
0.1305476588653364,0.21723115346693095,0.10007832107090868,0.7,1.31,Majority
0.0625897641284943,0.19201415358865323,0.04708964144875452,0.7,1.31,Weighted
0.06258976412849429,0.18443204739626823,0.04539400228868053,0.7,1.31,PLDL-Weighted
-0.04132886838284044,0.17215851578066643,0.07619914034638482,0.7,1.31,Majority
-0.1130622017161738,0.2143744449957495,0.13351673435341935,0.7,1.31,Weighted
-0.11306220171617376,0.2089369391773901,0.12974579243224682,0.7,1.31,PLDL-Weighted
0.039710545703490564,0.17608283879614917,0.06065070788282921,0.7,1.31,Majority
-0.04606336733998772,0.19294025229547038,0.08775184810705366,0.7,1.31,Weighted
-0.04606336733998769,0.18607974615971282,0.08345274144540486,0.7,1.31,PLDL-Weighted
0.03923235200142029,0.1712851148081418,0.055942658044456306,0.7,1.31,Majority
-0.04772416973771017,0.1901177598058174,0.08666186972333192,0.7,1.31,Weighted
-0.047724169737710126,0.18272246067778758,0.080413521174659,0.7,1.31,PLDL-Weighted
0.11779491854778149,0.2104244188406216,0.09997784030552563,0.7,1.31,Majority
0.0528686027583078,0.1900327819399562,0.04705684505841628,0.7,1.31,Weighted
0.05286860275830778,0.1804381746188092,0.045443883807050875,0.7,1.31,PLDL-Weighted
0.04267999684193146,0.17815936582688868,0.0688698304562133,0.7,1.31,Majority
-0.046467829245025086,0.19207597147634198,0.09433996107739041,0.7,1.31,Weighted
-0.046467829245025065,0.18231014206178542,0.0819797550043731,0.7,1.31,PLDL-Weighted
0.044745945455857396,0.17563042908118284,0.06192013351907283,0.7,1.31,Majority
-0.04248883715283828,0.1909068555570048,0.08683653463890298,0.7,1.31,Weighted
-0.04248883715283826,0.1825174119380429,0.07785704921844007,0.7,1.31,PLDL-Weighted
0.20875148661475165,0.2809956903337353,0.11181233080749667,0.7,1.31,Majority
0.20875148661475162,0.2809956903337352,0.11181233080749667,0.7,1.31,Weighted
0.20875148661475162,0.2809956903337352,0.11181233080749667,0.7,1.31,PLDL-Weighted
0.12467993110211995,0.2129248963331228,0.09831229287995644,0.7,1.31,Majority
0.059248352154751556,0.19522512233719508,0.047397199119395494,0.7,1.31,Weighted
0.05924835215475155,0.18391323079060662,0.045958390506251716,0.7,1.31,PLDL-Weighted
0.12612959128499615,0.2172080096626324,0.10298956611571303,0.7,1.31,Majority
0.05901380181131193,0.19197281497617924,0.04890262267453816,0.7,1.31,Weighted
0.059013801811311925,0.1861109289462117,0.04725862193103289,0.7,1.31,PLDL-Weighted
0.20579910677908056,0.2783460623178365,0.12008777283811511,0.7,1.31,Majority
0.20579910677908048,0.2783460623178365,0.12008777283811511,0.7,1.31,Weighted
0.20579910677908048,0.2783460623178365,0.12008777283811511,0.7,1.31,PLDL-Weighted
0.03768323134644516,0.1655669614284131,0.06006861668903749,0.7,1.31,Majority
-0.05021242082746791,0.18366567311513415,0.08921859696069517,0.7,1.31,Weighted
-0.05021242082746788,0.17428768563745956,0.07607399150669394,0.7,1.31,PLDL-Weighted
0.03936987618790607,0.1741756775414662,0.061999834838987786,0.7,1.31,Majority
-0.04282142815992003,0.18518887719875282,0.0811184554690208,0.7,1.31,Weighted
-0.04282142815991999,0.1801384828547077,0.07797002730307184,0.7,1.31,PLDL-Weighted
0.039079626603242504,0.1746472108992437,0.06714220604346015,0.7,1.31,Majority
-0.04780732991849665,0.18995281457070995,0.09404816410530312,0.7,1.31,Weighted
-0.047807329918496635,0.18117120949625073,0.08612986035286625,0.7,1.31,PLDL-Weighted
0.2054549555673268,0.2733820002371376,0.11101961164035547,0.7,1.31,Majority
0.2054549555673267,0.2733820002371376,0.11101961164035547,0.7,1.31,Weighted
0.2054549555673268,0.2733820002371376,0.11101961164035547,0.7,1.31,PLDL-Weighted
0.21105859163661755,0.2774867833843907,0.10586520597856905,0.7,1.31,Majority
0.21105859163661755,0.27748678338439065,0.10586520597856905,0.7,1.31,Weighted
0.21105859163661755,0.2774867833843907,0.10586520597856905,0.7,1.31,PLDL-Weighted
0.041410200985168275,0.16882295937412573,0.058760097139976264,0.7,1.31,Majority
-0.04300719031917958,0.18330899112842047,0.08329960400765107,0.7,1.31,Weighted
-0.043007190319179565,0.17665552912568294,0.07856806681036062,0.7,1.31,PLDL-Weighted
0.11967076054149277,0.2060114950566709,0.10005508404225089,0.7,1.31,Majority
0.04771286580465066,0.17802517694488856,0.04319835627722016,0.7,1.31,Weighted
0.04771286580465068,0.17247071794376062,0.04116003372568634,0.7,1.31,PLDL-Weighted
0.1188726698122218,0.2095107440286245,0.09294031496761213,0.7,1.31,Majority
0.052388459285906026,0.19434861947506976,0.042840699501879645,0.7,1.31,Weighted
0.05238845928590604,0.18169582141933827,0.034371893914980606,0.7,1.31,PLDL-Weighted
0.11410469892620557,0.20482128889758588,0.09610110795075985,0.7,1.31,Majority
0.04357838313673189,0.18391362529557417,0.044004299532486295,0.7,1.31,Weighted
0.04357838313673188,0.1743630521609004,0.04109749386945177,0.7,1.31,PLDL-Weighted
0.044518378461654434,0.17826342737154793,0.0663611061626488,0.7,1.31,Majority
-0.04327292588617161,0.19308095866187688,0.09094448179149119,0.7,1.31,Weighted
-0.04327292588617165,0.1836812589132385,0.08269224172928333,0.7,1.31,PLDL-Weighted
-0.05348327984840158,0.17839996272507497,0.08452849362532,0.7,1.31,Majority
-0.12672772429284604,0.229053931303911,0.14525325296268585,0.7,1.31,Weighted
-0.126727724292846,0.2223292391098213,0.14301738251420895,0.7,1.31,PLDL-Weighted
-0.0386695923860117,0.17478100400434374,0.07256727577369329,0.7,1.31,Majority
-0.11078811090453015,0.21941691519310716,0.13344184089013414,0.7,1.31,Weighted
-0.11078811090453021,0.21187694014889474,0.1303450535514711,0.7,1.31,PLDL-Weighted
0.12354701471884134,0.20774705896693552,0.09855784063601228,0.7,1.31,Majority
0.05714701471884134,0.1870438859850152,0.04319129231324504,0.7,1.31,Weighted
0.057147014718841295,0.1770789993895783,0.04184237082852199,0.7,1.31,PLDL-Weighted
0.13054800898652977,0.2093232221247285,0.1015359772988206,0.7,1.31,Majority
0.06069537740758239,0.1824901878999231,0.043459534639238434,0.7,1.31,Weighted
0.06069537740758238,0.17420120893040347,0.03936117393523965,0.7,1.31,PLDL-Weighted
-0.042389426612088305,0.17074607453179785,0.06915213360285016,0.7,1.31,Majority
-0.11515979698245872,0.21345450840508706,0.13146699884897817,0.7,1.31,Weighted
-0.11515979698245869,0.20899584642654553,0.12741490113392542,0.7,1.31,PLDL-Weighted
0.13172930337230923,0.22400225938406845,0.10188837984382157,0.7,1.31,Majority
0.06684509284599346,0.20113713249640458,0.05050684505777824,0.7,1.31,Weighted
0.06684509284599346,0.19395863740863376,0.04853192287189434,0.7,1.31,PLDL-Weighted
0.12588811345096837,0.2176219996177753,0.10468277237607734,0.7,1.31,Majority
0.055867060819389434,0.1933008397099526,0.04505072210110331,0.7,1.31,Weighted
0.05586706081938941,0.18621078834543495,0.043226446295829876,0.7,1.31,PLDL-Weighted
0.12437534476441613,0.21676756315908657,0.10102899315948904,0.7,1.31,Majority
0.05591218686967929,0.1955572428878243,0.05223852389720835,0.7,1.31,Weighted
0.05591218686967929,0.1853313029655828,0.04969019425651411,0.7,1.31,PLDL-Weighted
0.037991356646693515,0.16628447371344135,0.06360870001625399,0.7,1.31,Majority
-0.04506951291852384,0.18182309232666577,0.0862443335775794,0.7,1.31,Weighted
-0.04506951291852385,0.17245823305873698,0.07763664734120865,0.7,1.31,PLDL-Weighted
0.2043427488324621,0.2754228696887116,0.11341625022334924,0.7,1.31,Majority
0.20434274883246206,0.27542286968871155,0.11341625022334924,0.7,1.31,Weighted
0.2043427488324621,0.27542286968871155,0.11341625022334925,0.7,1.31,PLDL-Weighted
-0.04879443847959482,0.1786915558630989,0.0798360783371117,0.7,1.31,Majority
-0.11952036440552082,0.22046008948682627,0.1396136634345916,0.7,1.31,Weighted
-0.11952036440552075,0.2162349381713169,0.13515599551690383,0.7,1.31,PLDL-Weighted
0.1232591860755625,0.21348060045493136,0.09935588075772897,0.7,1.31,Majority
0.05382760712819408,0.1923277774454728,0.04367073667685727,0.7,1.31,Weighted
0.05382760712819408,0.18324726092526755,0.0388060925102999,0.7,1.31,PLDL-Weighted
-0.04641345982589877,0.17809432016327567,0.07364050274997201,0.7,1.31,Majority
-0.12143568204812094,0.22296044821206956,0.1370676189557388,0.7,1.31,Weighted
-0.121435682048121,0.217435255187707,0.13492773076329154,0.7,1.31,PLDL-Weighted
0.20845319966683312,0.279421646801484,0.1115192765051202,0.7,1.31,Majority
0.2084531996668331,0.279421646801484,0.1115192765051202,0.7,1.31,Weighted
0.2084531996668331,0.279421646801484,0.1115192765051202,0.7,1.31,PLDL-Weighted
0.11833211501133738,0.20960400548381605,0.0994390546339716,0.7,1.31,Majority
0.04965843080081106,0.18924861112594799,0.04461510475996251,0.7,1.31,Weighted
0.049658430800811074,0.1786900322845189,0.04219612358284701,0.7,1.31,PLDL-Weighted
0.11436270683551944,0.20463022731800937,0.08993769346391262,0.7,1.31,Majority
0.04695218051972999,0.18540280192969538,0.041277022286232604,0.7,1.31,Weighted
0.04695218051972997,0.17725058427471968,0.039735443758971846,0.7,1.31,PLDL-Weighted
0.042646803272678245,0.17672571112639676,0.061578491075079025,0.7,1.31,Majority
-0.041353196727321774,0.19399927203466436,0.08985991475158073,0.7,1.31,Weighted
-0.04135319672732177,0.183585155629337,0.07917106571290147,0.7,1.31,PLDL-Weighted
0.11144184601258166,0.20779629523141993,0.08811033561501003,0.7,1.31,Majority
0.045294477591529034,0.19001575504062107,0.04416376112657358,0.7,1.31,Weighted
0.04529447759152898,0.18195278272800022,0.04136765644776513,0.7,1.31,PLDL-Weighted
0.03465463562033251,0.16904432375843748,0.05931562994626613,0.7,1.31,Majority
-0.04771058177097186,0.18819154872522897,0.09172160449358878,0.7,1.31,Weighted
-0.047710581770971816,0.17753270967650026,0.08345096206039451,0.7,1.31,PLDL-Weighted
0.04087699588897487,0.17627971399672718,0.06687503943021977,0.7,1.31,Majority
-0.04322735193711212,0.192243484004939,0.08970919213858532,0.7,1.31,Weighted
-0.04322735193711211,0.18471656375533144,0.08774001796091371,0.7,1.31,PLDL-Weighted
0.125287823489218,0.21706119673929247,0.09763122001977143,0.7,1.31,Majority
0.057287823489218,0.19938202206888483,0.04422006782808744,0.7,1.31,Weighted
0.057287823489217946,0.18787969481314926,0.039139321363200086,0.7,1.31,PLDL-Weighted
-0.04034031974918201,0.17446869202287862,0.0718695505092055,0.7,1.31,Majority
-0.11026624567510791,0.21375719092195605,0.12953992026597416,0.7,1.31,Weighted
-0.11026624567510795,0.2074456221366794,0.12709918013883514,0.7,1.31,PLDL-Weighted
0.12720188675318245,0.21687495698241738,0.10169329997130644,0.7,1.31,Majority
0.05524399201634035,0.19186403456542556,0.043647039035185214,0.7,1.31,Weighted
0.055243992016340344,0.1844149207123304,0.04258988889036012,0.7,1.31,PLDL-Weighted
-0.1209569518092729,0.2102886242615074,0.13171017212878228,0.7,1.31,Majority
-0.16376985503507932,0.24429491424533226,0.17155033810427467,0.7,1.31,Weighted
-0.16376985503507935,0.2420064684596894,0.17138299996306178,0.7,1.31,PLDL-Weighted
-0.04709075061602815,0.1760691857937137,0.07960680043206748,0.7,1.31,Majority
-0.11932778765306523,0.21958661801668158,0.13696017222652548,0.7,1.31,Weighted
-0.11932778765306518,0.213488420427124,0.13572531895058598,0.7,1.31,PLDL-Weighted
0.04634298910818503,0.18352011365066756,0.06238237929072594,0.7,1.31,Majority
-0.03473527176138022,0.19635692605979072,0.08422697902877888,0.7,1.31,Weighted
-0.034735271761380186,0.18980996837762226,0.07959717268108034,0.7,1.31,PLDL-Weighted
0.044609263435037703,0.17297554838930396,0.057974886626960154,0.7,1.31,Majority
-0.041373345260614494,0.1886536916689399,0.08287427843643837,0.7,1.31,Weighted
-0.041373345260614515,0.1808985495892221,0.07809521400110549,0.7,1.31,PLDL-Weighted
0.11493602508700804,0.2079537530217985,0.09337532926975754,0.8,1.31,Majority
-0.003938974912991975,0.20858539409555985,0.09703015128200781,0.8,1.31,Weighted
-0.003938974912991985,0.18181220382543123,0.04700557504836307,0.8,1.31,PLDL-Weighted
0.12510911873516356,0.21444296861501996,0.09995730513874532,0.8,1.31,Majority
0.01073411873516353,0.21320147682239005,0.09579377372402108,0.8,1.31,Weighted
0.010734118735163542,0.18099599058154145,0.038197462655676785,0.8,1.31,PLDL-Weighted
0.2059088198652317,0.2777836940963418,0.11149820922776726,0.8,1.31,Majority
0.2059088198652317,0.2777836940963418,0.11149820922776726,0.8,1.31,Weighted
0.2059088198652317,0.2777836940963418,0.11149820922776726,0.8,1.31,PLDL-Weighted
0.2100012563871222,0.2750627722599032,0.10998409345353964,0.8,1.31,Majority
0.2100012563871222,0.2750627722599032,0.10998409345353964,0.8,1.31,Weighted
0.2100012563871222,0.2750627722599032,0.10998409345353964,0.8,1.31,PLDL-Weighted
0.032995907152227194,0.1755252866996658,0.06589903462667063,0.8,1.31,Majority
-0.10085863830231831,0.23355442351587827,0.14510158063529596,0.8,1.31,Weighted
-0.10085863830231827,0.21469564123434964,0.12618442339141464,0.8,1.31,PLDL-Weighted
0.039004934859334955,0.1735824983330953,0.06189874478797806,0.8,1.31,Majority
-0.09403142877702873,0.22925461595758867,0.14257989439251315,0.8,1.31,Weighted
-0.09403142877702872,0.2075079404956769,0.1168514231458049,0.8,1.31,PLDL-Weighted
0.20561608921059607,0.2817099562997859,0.1049991502808393,0.8,1.31,Majority
0.20561608921059607,0.2817099562997859,0.1049991502808393,0.8,1.31,Weighted
0.20561608921059607,0.2817099562997859,0.1049991502808393,0.8,1.31,PLDL-Weighted
0.20437616249362758,0.2746381304604278,0.10911580556392261,0.8,1.31,Majority
0.20437616249362758,0.2746381304604278,0.10911580556392261,0.8,1.31,Weighted
0.20437616249362758,0.2746381304604278,0.10911580556392261,0.8,1.31,PLDL-Weighted
0.20486513963598338,0.2738210078271058,0.1123164077923415,0.8,1.31,Majority
0.20486513963598338,0.2738210078271058,0.1123164077923415,0.8,1.31,Weighted
0.20486513963598338,0.2738210078271058,0.1123164077923415,0.8,1.31,PLDL-Weighted
0.21402165628020198,0.2810806113928363,0.117668746955475,0.8,1.31,Majority
0.21402165628020198,0.2810806113928363,0.117668746955475,0.8,1.31,Weighted
0.21402165628020198,0.2810806113928363,0.117668746955475,0.8,1.31,PLDL-Weighted
0.12677687239596802,0.21659195102340434,0.09953276353322088,0.8,1.31,Majority
0.002276872395967997,0.20782679854537137,0.08776860733385634,0.8,1.31,Weighted
0.0022768723959679985,0.1876715744627491,0.04824061552668788,0.8,1.31,PLDL-Weighted
0.11878326697405878,0.21069797697507506,0.09689593737891873,0.8,1.31,Majority
0.0025332669740587683,0.2091018823299092,0.09654933582696407,0.8,1.31,Weighted
0.002533266974058755,0.18183955913416114,0.042456609249203664,0.8,1.31,PLDL-Weighted
0.20453549754840053,0.2751874711204105,0.11391227616357931,0.8,1.31,Majority
0.20453549754840053,0.2751874711204105,0.11391227616357931,0.8,1.31,Weighted
0.20453549754840053,0.2751874711204105,0.11391227616357931,0.8,1.31,PLDL-Weighted
0.20370416804603386,0.26915049990281886,0.1097806360732636,0.8,1.31,Majority
0.20370416804603386,0.26915049990281886,0.1097806360732636,0.8,1.31,Weighted
0.20370416804603386,0.26915049990281886,0.1097806360732636,0.8,1.31,PLDL-Weighted
0.21177901966075668,0.2783888014472525,0.11373261039270065,0.8,1.31,Majority
0.21177901966075668,0.2783888014472525,0.11373261039270065,0.8,1.31,Weighted
0.21177901966075668,0.2783888014472525,0.11373261039270065,0.8,1.31,PLDL-Weighted
0.20937945195937727,0.2793596763086012,0.11595171227849022,0.8,1.31,Majority
0.20937945195937727,0.2793596763086012,0.11595171227849022,0.8,1.31,Weighted
0.20937945195937727,0.2793596763086012,0.11595171227849022,0.8,1.31,PLDL-Weighted
0.21224544418576505,0.2786415028232694,0.11164020154126937,0.8,1.31,Majority
0.21224544418576505,0.2786415028232694,0.11164020154126937,0.8,1.31,Weighted
0.21224544418576505,0.2786415028232694,0.11164020154126937,0.8,1.31,PLDL-Weighted
0.2160055131918805,0.2833348489674144,0.1073035214302892,0.8,1.31,Majority
0.2160055131918805,0.2833348489674144,0.1073035214302892,0.8,1.31,Weighted
0.2160055131918805,0.2833348489674144,0.1073035214302892,0.8,1.31,PLDL-Weighted
0.19042007065640384,0.2640815526745496,0.10889705282568499,0.8,1.31,Majority
0.19042007065640384,0.2640815526745496,0.10889705282568499,0.8,1.31,Weighted
0.19042007065640384,0.2640815526745496,0.10889705282568499,0.8,1.31,PLDL-Weighted
0.20774571807429174,0.2787844346528971,0.10300561188820592,0.8,1.31,Majority
0.20774571807429174,0.2787844346528971,0.10300561188820592,0.8,1.31,Weighted
0.20774571807429174,0.2787844346528971,0.10300561188820592,0.8,1.31,PLDL-Weighted
0.20332266694178144,0.2751948808638849,0.1113958696704454,0.8,1.31,Majority
0.20332266694178144,0.2751948808638849,0.1113958696704454,0.8,1.31,Weighted
0.20332266694178144,0.2751948808638849,0.1113958696704454,0.8,1.31,PLDL-Weighted
-0.04328661903467181,0.17559624582850883,0.07209460491597781,0.8,1.31,Majority
-0.14892947617752902,0.24904397254092273,0.16939208777036682,0.8,1.31,Weighted
-0.148929476177529,0.23890170705134814,0.16450640963016486,0.8,1.31,PLDL-Weighted
0.1967736876496039,0.27158160811301446,0.10431011705655216,0.8,1.31,Majority
0.1967736876496039,0.27158160811301446,0.10431011705655216,0.8,1.31,Weighted
0.1967736876496039,0.27158160811301446,0.10431011705655216,0.8,1.31,PLDL-Weighted
0.12614252922365685,0.21580749648431188,0.09806840824570062,0.8,1.31,Majority
0.005767529223656823,0.20997858131759986,0.08518145359604712,0.8,1.31,Weighted
0.00576752922365682,0.18749654165412297,0.04451740768811015,0.8,1.31,PLDL-Weighted
0.043400195472954504,0.17187176172672092,0.06342564368074212,0.8,1.31,Majority
-0.09083616816340918,0.22067931817669906,0.13278313734768304,0.8,1.31,Weighted
-0.09083616816340917,0.20147416037395416,0.11380419667056041,0.8,1.31,PLDL-Weighted
0.04693120364350489,0.1749714894116327,0.060540123852788716,0.8,1.31,Majority
-0.08806879635649514,0.231930976112737,0.13901449227765753,0.8,1.31,Weighted
-0.08806879635649512,0.21100918339381664,0.1164347547141842,0.8,1.31,PLDL-Weighted
0.040002385782846386,0.17283379314401545,0.05854350434576967,0.8,1.31,Majority
-0.09428852330806275,0.22799538443195191,0.1345221855631497,0.8,1.31,Weighted
-0.09428852330806274,0.21124278070716054,0.12017545968175497,0.8,1.31,PLDL-Weighted
-0.04360398732925113,0.17115081393990153,0.06856074846952434,0.8,1.31,Majority
-0.15168970161496542,0.24641730269999315,0.17003474089074552,0.8,1.31,Weighted
-0.1516897016149654,0.23737082498013842,0.16565911453379562,0.8,1.31,PLDL-Weighted
0.12430074544034957,0.20957926574892147,0.09840990710243064,0.8,1.31,Majority
0.0021257454403495867,0.20841043441408225,0.09456676398481725,0.8,1.31,Weighted
0.002125745440349594,0.17989582683505748,0.04419815445705677,0.8,1.31,PLDL-Weighted
0.1260878084862731,0.21528940880803105,0.099934261773973,0.8,1.31,Majority
-0.0013371915137269177,0.21717789567550655,0.09905660496372166,0.8,1.31,Weighted
-0.0013371915137269147,0.1872053884839737,0.04729265895986977,0.8,1.31,PLDL-Weighted
0.12509048457737293,0.21425926928004704,0.0970543346194381,0.8,1.31,Majority
0.00014048457737292507,0.2088415379305251,0.09261077257467415,0.8,1.31,Weighted
0.00014048457737290154,0.18514407408886221,0.04749083535201904,0.8,1.31,PLDL-Weighted
0.20218815480919994,0.27778248400424166,0.10853303411196372,0.8,1.31,Majority
0.20218815480919994,0.27778248400424166,0.10853303411196372,0.8,1.31,Weighted
0.20218815480919994,0.27778248400424166,0.10853303411196372,0.8,1.31,PLDL-Weighted
0.045492818783893316,0.17152381130323033,0.06268827475046364,0.8,1.31,Majority
-0.0977980903070158,0.2241903135902217,0.13374276862744428,0.8,1.31,Weighted
-0.09779809030701579,0.20825023436700313,0.11926065918513847,0.8,1.31,PLDL-Weighted
0.20871120600655557,0.27655391092847625,0.11068797539452224,0.8,1.31,Majority
0.20871120600655557,0.27655391092847625,0.11068797539452224,0.8,1.31,Weighted
0.20871120600655557,0.27655391092847625,0.11068797539452224,0.8,1.31,PLDL-Weighted
0.0469732941380188,0.1763430966134029,0.07024106571623437,0.8,1.31,Majority
-0.08611761495289033,0.2189863573926007,0.1259763024561377,0.8,1.31,Weighted
-0.0861176149528903,0.20224044064629396,0.10815976125734779,0.8,1.31,PLDL-Weighted
0.11581454740896069,0.21409967655064033,0.09960962422477088,0.8,1.31,Majority
-0.007935452591039312,0.21274591455952868,0.09726478434455549,0.8,1.31,Weighted
-0.007935452591039317,0.1874812092366005,0.05381777829520488,0.8,1.31,PLDL-Weighted
0.038428271591507995,0.1706400995835453,0.06116771977775362,0.8,1.31,Majority
-0.08593536477212842,0.21773631852619715,0.1264804662729534,0.8,1.31,Weighted
-0.08593536477212839,0.2020299477504844,0.11105616867557869,0.8,1.31,PLDL-Weighted
0.040573489683113154,0.17711198349992435,0.0691943123499201,0.8,1.31,Majority
-0.08482651031688684,0.2200442335930447,0.12616265281421893,0.8,1.31,Weighted
-0.08482651031688687,0.20163896295275532,0.10860306285733533,0.8,1.31,PLDL-Weighted
0.18969602965792332,0.27011506120415846,0.1000287193861616,0.8,1.31,Majority
0.18969602965792332,0.27011506120415846,0.1000287193861616,0.8,1.31,Weighted
0.18969602965792332,0.27011506120415846,0.1000287193861616,0.8,1.31,PLDL-Weighted
0.20674083799691964,0.27669087545730603,0.1106291254941866,0.8,1.31,Majority
0.20674083799691964,0.27669087545730603,0.1106291254941866,0.8,1.31,Weighted
0.20674083799691964,0.27669087545730603,0.1106291254941866,0.8,1.31,PLDL-Weighted
0.19661879337453037,0.26602936800065335,0.10825777429649383,0.8,1.31,Majority
0.19661879337453037,0.26602936800065335,0.10825777429649383,0.8,1.31,Weighted
0.19661879337453037,0.26602936800065335,0.10825777429649383,0.8,1.31,PLDL-Weighted
0.1997735118461352,0.27829744816090474,0.10739586595357986,0.8,1.31,Majority
0.1997735118461352,0.27829744816090474,0.10739586595357986,0.8,1.31,Weighted
0.1997735118461352,0.27829744816090474,0.10739586595357986,0.8,1.31,PLDL-Weighted
0.20140807344335865,0.270948734057459,0.10703314242432366,0.8,1.31,Majority
0.20140807344335865,0.270948734057459,0.10703314242432366,0.8,1.31,Weighted
0.20140807344335865,0.270948734057459,0.10703314242432366,0.8,1.31,PLDL-Weighted
0.052187716773641535,0.17498414218632333,0.06365684987461061,0.8,1.31,Majority
-0.08717591958999484,0.22462279073277688,0.12938891464200014,0.8,1.31,Weighted
-0.08717591958999486,0.20817887771006613,0.1147153577472538,0.8,1.31,PLDL-Weighted
0.04198992757011424,0.17330732385234185,0.05916562010965014,0.8,1.31,Majority
-0.08564643606624939,0.2281429372562594,0.1359711932270654,0.8,1.31,Weighted
-0.08564643606624939,0.20863988453701462,0.11373083754071844,0.8,1.31,PLDL-Weighted
0.12873126367856425,0.21450810636594292,0.10151595514178227,0.8,1.31,Majority
0.01180626367856425,0.20688805343104197,0.08805612097848962,0.8,1.31,Weighted
0.011806263678564256,0.1793484379329924,0.03488684070406531,0.8,1.31,PLDL-Weighted
0.03721885288554102,0.17008428612202958,0.06642051283091473,0.8,1.31,Majority
-0.09941751075082263,0.2200341670833072,0.13060147201351857,0.8,1.31,Weighted
-0.09941751075082264,0.20384749852640344,0.11902932100953936,0.8,1.31,PLDL-Weighted
0.03605107842451135,0.1677397159955389,0.058024511460946074,0.8,1.31,Majority
-0.09567619430276142,0.22115080959318412,0.12974678352630192,0.8,1.31,Weighted
-0.09567619430276139,0.20538621031546522,0.11821793595682975,0.8,1.31,PLDL-Weighted
0.12033220668772657,0.2043070478121965,0.0967831592965837,0.8,1.31,Majority
-0.00019279331227343145,0.20413522793257083,0.0958643115768747,0.8,1.31,Weighted
-0.00019279331227345064,0.17384754180666653,0.04369626444247604,0.8,1.31,PLDL-Weighted
-0.051401677084253763,0.17219978691480442,0.07808887147405849,0.8,1.31,Majority
-0.15824453422711096,0.2481174608059298,0.17217179848446168,0.8,1.31,Weighted
-0.15824453422711093,0.23826412064419253,0.1683252746719675,0.8,1.31,PLDL-Weighted
0.2074065649759809,0.27786973242717433,0.10714496614298796,0.8,1.31,Majority
0.2074065649759809,0.27786973242717433,0.10714496614298796,0.8,1.31,Weighted
0.2074065649759809,0.27786973242717433,0.10714496614298796,0.8,1.31,PLDL-Weighted
-0.035981850292367695,0.16804299795423344,0.06983921913630618,0.8,1.31,Majority
-0.1388389931495106,0.23762628521227447,0.15687668000675198,0.8,1.31,Weighted
-0.13883899314951056,0.23017546901052952,0.15509027612821152,0.8,1.31,PLDL-Weighted
0.11927526226558555,0.21136818129240575,0.10186673722823014,0.8,1.31,Majority
0.0019752622655855355,0.207789675085574,0.09699730874070941,0.8,1.31,Weighted
0.0019752622655855286,0.18107464979451143,0.044356587572771534,0.8,1.31,PLDL-Weighted
0.13113651109606253,0.22084913043872925,0.10220456983918419,0.8,1.31,Majority
0.008661511096062509,0.21869785664123267,0.09362783572287059,0.8,1.31,Weighted
0.008661511096062524,0.18879756178624224,0.042346568013628814,0.8,1.31,PLDL-Weighted
0.20894513535882356,0.2745672949813088,0.11547359108159178,0.8,1.31,Majority
0.20894513535882356,0.2745672949813088,0.11547359108159178,0.8,1.31,Weighted
0.20894513535882356,0.2745672949813088,0.11547359108159178,0.8,1.31,PLDL-Weighted
0.21681384301943182,0.2835958037431519,0.11701431527114758,0.8,1.31,Majority
0.21681384301943182,0.2835958037431519,0.11701431527114758,0.8,1.31,Weighted
0.21681384301943182,0.2835958037431519,0.11701431527114758,0.8,1.31,PLDL-Weighted
0.119927020978694,0.21265085299640962,0.09354364685975677,0.8,1.31,Majority
-0.0006729790213060118,0.21505974768765665,0.09525448637065252,0.8,1.31,Weighted
-0.0006729790213060324,0.18914752557257597,0.05211333737495283,0.8,1.31,PLDL-Weighted
0.2000428053930333,0.2743552145136529,0.11290983839018505,0.8,1.31,Majority
